,Duration:,7
,Season:,"November,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Ferienpark Lalandia, Denmark."
,,
,,
,,
defcase,791,
,objects,
,case,Journey791
,JourneyCode:,791
,HolidayType:,"Recreation,"
,Price:,699
,NumberOfPersons:,3
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Ferienpark Lalandia, Denmark."
,,
,,
,,
defcase,792,
,objects,
,case,Journey792
,JourneyCode:,792
,HolidayType:,"Active,"
,Price:,439
,NumberOfPersons:,4
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,4
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Ferienpark Lalandia, Denmark."
,,
,,
,,
defcase,793,
,objects,
,case,Journey793
,JourneyCode:,793
,HolidayType:,"Recreation,"
,Price:,639
,NumberOfPersons:,4
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Feriencenter Rodhus Klit, Denmark."
,,
,,
,,
defcase,794,
,objects,
,case,Journey794
,JourneyCode:,794
,HolidayType:,"Active,"
,Price:,639
,NumberOfPersons:,5
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Feriencenter Rodhus Klit, Denmark."
,,
,,
,,
defcase,795,
,objects,
,case,Journey795
,JourneyCode:,795
,HolidayType:,"Active,"
,Price:,1278
,NumberOfPersons:,4
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"November,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Feriencenter Rodhus Klit, Denmark."
,,
,,
,,
defcase,796,
,objects,
,case,Journey796
,JourneyCode:,796
,HolidayType:,"Recreation,"
,Price:,629
,NumberOfPersons:,4
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Feriencenter Vigso, Denmark."
,,
,,
,,
defcase,797,
,objects,
,case,Journey797
,JourneyCode:,797
,HolidayType:,"Active,"
,Price:,629
,NumberOfPersons:,6
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Feriencenter Vigso, Denmark."
,,
,,
,,
defcase,798,
,objects,
,case,Journey798
,JourneyCode:,798
,HolidayType:,"Recreation,"
,Price:,509
,NumberOfPersons:,4
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Feriencenter Danland, Denmark."
,,
,,
,,
defcase,799,
,objects,
,case,Journey799
,JourneyCode:,799
,HolidayType:,"Active,"
,Price:,889
,NumberOfPersons:,8
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Feriencenter Danland, Denmark."
,,
,,
,,
defcase,800,
,objects,
,case,Journey800
,JourneyCode:,800
,HolidayType:,"Recreation,"
,Price:,579
,NumberOfPersons:,2
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Ronbjerg Strand, Denmark."
,,
,,
,,
defcase,801,
,objects,
,case,Journey801
,JourneyCode:,801
,HolidayType:,"Recreation,"
,Price:,719
,NumberOfPersons:,4
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Ronbjerg Strand, Denmark."
,,
,,
,,
defcase,802,
,objects,
,case,Journey802
,JourneyCode:,802
,HolidayType:,"Active,"
,Price:,1638
,NumberOfPersons:,6
,Region:,"Denmark,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"March,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Ronbjerg Strand, Denmark."
,,
,,
,,
defcase,803,
,objects,
,case,Journey803
,JourneyCode:,803
,HolidayType:,"Recreation,"
,Price:,849
,NumberOfPersons:,4
,Region:,"Fano,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Ferienpark Fano, Denmark."
,,
,,
,,
defcase,804,
,objects,
,case,Journey804
,JourneyCode:,804
,HolidayType:,"Active,"
,Price:,1089
,NumberOfPersons:,6
,Region:,"Fano,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Ferienpark Fano, Denmark."
,,
,,
,,
defcase,805,
,objects,
,case,Journey805
,JourneyCode:,805
,HolidayType:,"Recreation,"
,Price:,499
,NumberOfPersons:,3
,Region:,"Holland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"November,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Ferienpark Port Greve, Holland."
,,
,,
,,
defcase,806,
,objects,
,case,Journey806
,JourneyCode:,806
,HolidayType:,"Recreation,"
,Price:,529
,NumberOfPersons:,4
,Region:,"Holland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Ferienpark Port Greve, Holland."
,,
,,
,,
defcase,807,
,objects,
,case,Journey807
,JourneyCode:,807
,HolidayType:,"Active,"
,Price:,609
,NumberOfPersons:,6
,Region:,"Holland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Ferienpark Port Greve, Holland."
,,
,,
,,
defcase,808,
,objects,
,case,Journey808
,JourneyCode:,808
,HolidayType:,"Recreation,"
,Price:,354
,NumberOfPersons:,4
,Region:,"Holland,"
,Transportation:,"Car,"
,Duration:,3
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Ferienpark Port Greve, Holland."
,,
,,
,,
defcase,809,
,objects,
,case,Journey809
,JourneyCode:,809
,HolidayType:,"Active,"
,Price:,339
,NumberOfPersons:,2
,Region:,"Holland,"
,Transportation:,"Car,"
,Duration:,4
,Season:,"November,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Ferienpark Port Greve, Holland."
,,
,,
,,
defcase,810,
,objects,
,case,Journey810
,JourneyCode:,810
,HolidayType:,"Active,"
,Price:,538
,NumberOfPersons:,2
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Maurizius, Poland."
,,
,,
,,
defcase,811,
,objects,
,case,Journey811
,JourneyCode:,811
,HolidayType:,"Skiing,"
,Price:,822
,NumberOfPersons:,3
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Maurizius, Poland."
,,
,,
,,
defcase,812,
,objects,
,case,Journey812
,JourneyCode:,812
,HolidayType:,"Recreation,"
,Price:,1076
,NumberOfPersons:,4
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Maurizius, Poland."
,,
,,
,,
defcase,813,
,objects,
,case,Journey813
,JourneyCode:,813
,HolidayType:,"Active,"
,Price:,1602
,NumberOfPersons:,3
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"January,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Anna Maria, Poland."
,,
,,
,,
defcase,814,
,objects,
,case,Journey814
,JourneyCode:,814
,HolidayType:,"Skiing,"
,Price:,558
,NumberOfPersons:,2
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Anna Maria, Poland."
,,
,,
,,
defcase,815,
,objects,
,case,Journey815
,JourneyCode:,815
,HolidayType:,"Recreation,"
,Price:,807
,NumberOfPersons:,4
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Anna Maria, Poland."
,,
,,
,,
defcase,816,
,objects,
,case,Journey816
,JourneyCode:,816
,HolidayType:,"Active,"
,Price:,898
,NumberOfPersons:,2
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"January,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Karolinka, Poland."
,,
,,
,,
defcase,817,
,objects,
,case,Journey817
,JourneyCode:,817
,HolidayType:,"Skiing,"
,Price:,478
,NumberOfPersons:,2
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Karolinka, Poland."
,,
,,
,,
defcase,818,
,objects,
,case,Journey818
,JourneyCode:,818
,HolidayType:,"Recreation,"
,Price:,687
,NumberOfPersons:,3
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Karolinka, Poland."
,,
,,
,,
defcase,819,
,objects,
,case,Journey819
,JourneyCode:,819
,HolidayType:,"Active,"
,Price:,319
,NumberOfPersons:,2
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Ametyst, Poland."
,,
,,
,,
defcase,820,
,objects,
,case,Journey820
,JourneyCode:,820
,HolidayType:,"Skiing,"
,Price:,1962
,NumberOfPersons:,4
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Ametyst, Poland."
,,
,,
,,
defcase,821,
,objects,
,case,Journey821
,JourneyCode:,821
,HolidayType:,"Recreation,"
,Price:,329
,NumberOfPersons:,2
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Ametyst, Poland."
,,
,,
,,
defcase,822,
,objects,
,case,Journey822
,JourneyCode:,822
,HolidayType:,"Active,"
,Price:,987
,NumberOfPersons:,3
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Piecuch, Poland."
,,
,,
,,
defcase,823,
,objects,
,case,Journey823
,JourneyCode:,823
,HolidayType:,"Skiing,"
,Price:,638
,NumberOfPersons:,2
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Piecuch, Poland."
,,
,,
,,
defcase,824,
,objects,
,case,Journey824
,JourneyCode:,824
,HolidayType:,"Recreation,"
,Price:,1276
,NumberOfPersons:,4
,Region:,"Poland,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Piecuch, Poland."
,,
,,
,,
defcase,825,
,objects,
,case,Journey825
,JourneyCode:,825
,HolidayType:,"Active,"
,Price:,858
,NumberOfPersons:,2
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Banik, High Tatra."
,,
,,
,,
defcase,826,
,objects,
,case,Journey826
,JourneyCode:,826
,HolidayType:,"Skiing,"
,Price:,1647
,NumberOfPersons:,3
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Banik, High Tatra."
,,
,,
,,
defcase,827,
,objects,
,case,Journey827
,JourneyCode:,827
,HolidayType:,"Active,"
,Price:,1028
,NumberOfPersons:,2
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Fis, High Tatra."
,,
,,
,,
defcase,828,
,objects,
,case,Journey828
,JourneyCode:,828
,HolidayType:,"Skiing,"
,Price:,1098
,NumberOfPersons:,2
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Fis, High Tatra."
,,
,,
,,
defcase,829,
,objects,
,case,Journey829
,JourneyCode:,829
,HolidayType:,"Skiing,"
,Price:,1572
,NumberOfPersons:,3
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Patria, High Tatra."
,,
,,
,,
defcase,830,
,objects,
,case,Journey830
,JourneyCode:,830
,HolidayType:,"Recreation,"
,Price:,1738
,NumberOfPersons:,2
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Patria, High Tatra."
,,
,,
,,
defcase,831,
,objects,
,case,Journey831
,JourneyCode:,831
,HolidayType:,"Active,"
,Price:,3777
,NumberOfPersons:,3
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Panorama, High Tatra."
,,
,,
,,
defcase,832,
,objects,
,case,Journey832
,JourneyCode:,832
,HolidayType:,"Skiing,"
,Price:,1048
,NumberOfPersons:,2
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Panorama, High Tatra."
,,
,,
,,
defcase,833,
,objects,
,case,Journey833
,JourneyCode:,833
,HolidayType:,"Skiing,"
,Price:,598
,NumberOfPersons:,2
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Hutnik, High Tatra."
,,
,,
,,
defcase,834,
,objects,
,case,Journey834
,JourneyCode:,834
,HolidayType:,"Active,"
,Price:,1816
,NumberOfPersons:,4
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Hutnik, High Tatra."
,,
,,
,,
defcase,835,
,objects,
,case,Journey835
,JourneyCode:,835
,HolidayType:,"Active,"
,Price:,2097
,NumberOfPersons:,3
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Slovakia, High Tatra."
,,
,,
,,
defcase,836,
,objects,
,case,Journey836
,JourneyCode:,836
,HolidayType:,"Recreation,"
,Price:,1198
,NumberOfPersons:,2
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Slovakia, High Tatra."
,,
,,
,,
defcase,837,
,objects,
,case,Journey837
,JourneyCode:,837
,HolidayType:,"Skiing,"
,Price:,1257
,NumberOfPersons:,3
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"March,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Vesel, High Tatra."
,,
,,
,,
defcase,838,
,objects,
,case,Journey838
,JourneyCode:,838
,HolidayType:,"Recreation,"
,Price:,2036
,NumberOfPersons:,4
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Vesel, High Tatra."
,,
,,
,,
defcase,839,
,objects,
,case,Journey839
,JourneyCode:,839
,HolidayType:,"Active,"
,Price:,2334
,NumberOfPersons:,6
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Zornicka, High Tatra."
,,
,,
,,
defcase,840,
,objects,
,case,Journey840
,JourneyCode:,840
,HolidayType:,"Skiing,"
,Price:,1795
,NumberOfPersons:,5
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Zornicka, High Tatra."
,,
,,
,,
defcase,841,
,objects,
,case,Journey841
,JourneyCode:,841
,HolidayType:,"Active,"
,Price:,748
,NumberOfPersons:,2
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Sverma, High Tatra."
,,
,,
,,
defcase,842,
,objects,
,case,Journey842
,JourneyCode:,842
,HolidayType:,"Skiing,"
,Price:,1497
,NumberOfPersons:,3
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Sverma, High Tatra."
,,
,,
,,
defcase,843,
,objects,
,case,Journey843
,JourneyCode:,843
,HolidayType:,"Skiing,"
,Price:,1272
,NumberOfPersons:,3
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"OneStar,"
,Hotel:,"Pension Bjoernson, High Tatra."
,,
,,
,,
defcase,844,
,objects,
,case,Journey844
,JourneyCode:,844
,HolidayType:,"Skiing,"
,Price:,888
,NumberOfPersons:,2
,Region:,"Slowakei,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"OneStar,"
,Hotel:,"Pension Bjoernson, High Tatra."
,,
,,
,,
defcase,845,
,objects,
,case,Journey845
,JourneyCode:,845
,HolidayType:,"Skiing,"
,Price:,1152
,NumberOfPersons:,4
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Horal, Giant Mountains."
,,
,,
,,
defcase,846,
,objects,
,case,Journey846
,JourneyCode:,846
,HolidayType:,"Skiing,"
,Price:,1414
,NumberOfPersons:,3
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Horal, Giant Mountains."
,,
,,
,,
defcase,847,
,objects,
,case,Journey847
,JourneyCode:,847
,HolidayType:,"Active,"
,Price:,798
,NumberOfPersons:,2
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"March,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Horal, Giant Mountains."
,,
,,
,,
defcase,848,
,objects,
,case,Journey848
,JourneyCode:,848
,HolidayType:,"Skiing,"
,Price:,698
,NumberOfPersons:,2
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Montana, Giant Mountains."
,,
,,
,,
defcase,849,
,objects,
,case,Journey849
,JourneyCode:,849
,HolidayType:,"Active,"
,Price:,1372
,NumberOfPersons:,3
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Montana, Giant Mountains."
,,
,,
,,
defcase,850,
,objects,
,case,Journey850
,JourneyCode:,850
,HolidayType:,"Skiing,"
,Price:,1737
,NumberOfPersons:,3
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Arnika, Giant Mountains."
,,
,,
,,
defcase,851,
,objects,
,case,Journey851
,JourneyCode:,851
,HolidayType:,"Skiing,"
,Price:,998
,NumberOfPersons:,2
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Arnika, Giant Mountains."
,,
,,
,,
defcase,852,
,objects,
,case,Journey852
,JourneyCode:,852
,HolidayType:,"Recreation,"
,Price:,1737
,NumberOfPersons:,3
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Arnika, Giant Mountains."
,,
,,
,,
defcase,853,
,objects,
,case,Journey853
,JourneyCode:,853
,HolidayType:,"Skiing,"
,Price:,1596
,NumberOfPersons:,4
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Energetik, Giant Mountains."
,,
,,
,,
defcase,854,
,objects,
,case,Journey854
,JourneyCode:,854
,HolidayType:,"Active,"
,Price:,638
,NumberOfPersons:,2
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Energetik, Giant Mountains."
,,
,,
,,
defcase,855,
,objects,
,case,Journey855
,JourneyCode:,855
,HolidayType:,"Skiing,"
,Price:,897
,NumberOfPersons:,3
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"OneStar,"
,Hotel:,"Hotel Central, Giant Mountains."
,,
,,
,,
defcase,856,
,objects,
,case,Journey856
,JourneyCode:,856
,HolidayType:,"Active,"
,Price:,458
,NumberOfPersons:,2
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"OneStar,"
,Hotel:,"Hotel Central, Giant Mountains."
,,
,,
,,
defcase,857,
,objects,
,case,Journey857
,JourneyCode:,857
,HolidayType:,"Skiing,"
,Price:,698
,NumberOfPersons:,2
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"TwoStars,"
,Hotel:,"Berghotel Cubat, Giant Mountains."
,,
,,
,,
defcase,858,
,objects,
,case,Journey858
,JourneyCode:,858
,HolidayType:,"Skiing,"
,Price:,1047
,NumberOfPersons:,3
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Berghotel Cubat, Giant Mountains."
,,
,,
,,
defcase,859,
,objects,
,case,Journey859
,JourneyCode:,859
,HolidayType:,"Active,"
,Price:,488
,NumberOfPersons:,2
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"OneStar,"
,Hotel:,"Pension Trakce, Giant Mountains."
,,
,,
,,
defcase,860,
,objects,
,case,Journey860
,JourneyCode:,860
,HolidayType:,"Recreation,"
,Price:,1096
,NumberOfPersons:,4
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"OneStar,"
,Hotel:,"Pension Trakce, Giant Mountains."
,,
,,
,,
defcase,861,
,objects,
,case,Journey861
,JourneyCode:,861
,HolidayType:,"Skiing,"
,Price:,458
,NumberOfPersons:,2
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"OneStar,"
,Hotel:,"Pension Protez, Giant Mountains."
,,
,,
,,
defcase,862,
,objects,
,case,Journey862
,JourneyCode:,862
,HolidayType:,"Recreation,"
,Price:,1180
,NumberOfPersons:,3
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"OneStar,"
,Hotel:,"Pension Protez, Giant Mountains."
,,
,,
,,
defcase,863,
,objects,
,case,Journey863
,JourneyCode:,863
,HolidayType:,"Active,"
,Price:,892
,NumberOfPersons:,4
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"OneStar,"
,Hotel:,"Hotel Sirena, Giant Mountains."
,,
,,
,,
defcase,864,
,objects,
,case,Journey864
,JourneyCode:,864
,HolidayType:,"Skiing,"
,Price:,718
,NumberOfPersons:,2
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"OneStar,"
,Hotel:,"Hotel Sirena, Giant Mountains."
,,
,,
,,
defcase,865,
,objects,
,case,Journey865
,JourneyCode:,865
,HolidayType:,"Skiing,"
,Price:,974
,NumberOfPersons:,5
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Giant Mountains.
,,
,,
,,
defcase,866,
,objects,
,case,Journey866
,JourneyCode:,866
,HolidayType:,"Skiing,"
,Price:,974
,NumberOfPersons:,3
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Giant Mountains.
,,
,,
,,
defcase,867,
,objects,
,case,Journey867
,JourneyCode:,867
,HolidayType:,"Skiing,"
,Price:,1108
,NumberOfPersons:,4
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Adlergebirge.
,,
,,
,,
defcase,868,
,objects,
,case,Journey868
,JourneyCode:,868
,HolidayType:,"Active,"
,Price:,579
,NumberOfPersons:,6
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Bohemian Forest.
,,
,,
,,
defcase,869,
,objects,
,case,Journey869
,JourneyCode:,869
,HolidayType:,"Active,"
,Price:,664
,NumberOfPersons:,4
,Region:,"Czechia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Bohemian Forest.
,,
,,
,,
defcase,870,
,objects,
,case,Journey870
,JourneyCode:,870
,HolidayType:,"Active,"
,Price:,4332
,NumberOfPersons:,4
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"FiveStars,"
,Hotel:,"Hofgut Kuernach, Allgaeu."
,,
,,
,,
defcase,871,
,objects,
,case,Journey871
,JourneyCode:,871
,HolidayType:,"Skiing,"
,Price:,1868
,NumberOfPersons:,2
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"FiveStars,"
,Hotel:,"Hofgut Kuernach, Allgaeu."
,,
,,
,,
defcase,872,
,objects,
,case,Journey872
,JourneyCode:,872
,HolidayType:,"Recreation,"
,Price:,2428
,NumberOfPersons:,3
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"FiveStars,"
,Hotel:,"Hofgut Kuernach, Allgaeu."
,,
,,
,,
defcase,873,
,objects,
,case,Journey873
,JourneyCode:,873
,HolidayType:,"Active,"
,Price:,1822
,NumberOfPersons:,3
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"March,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Alpenblick, Allgaeu."
,,
,,
,,
defcase,874,
,objects,
,case,Journey874
,JourneyCode:,874
,HolidayType:,"Skiing,"
,Price:,1458
,NumberOfPersons:,2
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Alpenblick, Allgaeu."
,,
,,
,,
defcase,875,
,objects,
,case,Journey875
,JourneyCode:,875
,HolidayType:,"Skiing,"
,Price:,1822
,NumberOfPersons:,3
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Alpenblick, Allgaeu."
,,
,,
,,
defcase,876,
,objects,
,case,Journey876
,JourneyCode:,876
,HolidayType:,"Active,"
,Price:,2248
,NumberOfPersons:,2
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
